index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.8224	193.3546	13.9052	0.8099	0.4193	0.4615	0.53
lightgbm	Light Gradient Boosting Machine	11.675	282.4804	16.8072	0.7222	0.4945	0.6334	0.21
rf	Random Forest Regressor	11.291	300.2947	17.329	0.7047	0.4861	0.6017	0.65
gbr	Gradient Boosting Regressor	15.541	431.2829	20.7674	0.5759	0.6211	1.0141	0.49
ridge	Ridge Regression	19.4958	647.773	25.4514	0.363	0.6838	1.2047	0.01
svm	Support Vector Regression	20.0991	790.1405	28.1094	0.223	0.7589	1.5346	1.27
lasso	Lasso Regression	23.5674	868.2623	29.4663	0.1462	0.7578	1.4926	0.01
lr	Linear Regression	211.258	2932326.5	1712.4036	-2882.523	1.0055	4.2673	0.01
