index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.4806	199.1834	14.1132	0.8041	0.4226	0.46	0.47
rf	Random Forest Regressor	9.3449	218.8967	14.7952	0.7847	0.4278	0.4848	0.59
lightgbm	Light Gradient Boosting Machine	10.7186	256.4849	16.0151	0.7478	0.4693	0.5695	0.17
gbr	Gradient Boosting Regressor	15.29	437.5331	20.9173	0.5697	0.6219	1.0342	0.37
lr	Linear Regression	20.7361	722.9564	26.8878	0.2891	0.7173	1.3201	0.04
ridge	Ridge Regression	20.7628	723.8238	26.904	0.2882	0.7171	1.3245	0.02
svm	Support Vector Regression	20.7045	854.6283	29.234	0.1596	0.7832	1.6274	1.19
lasso	Lasso Regression	24.1395	901.3474	30.0224	0.1137	0.7685	1.5276	0.01
