index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	9.6824	209.0523	14.4586	0.7876	0.4358	0.7672	0.6
lightgbm	Light Gradient Boosting Machine	10.9717	222.9828	14.9326	0.7735	0.5062	1.0536	0.14
et	Extra Trees Regressor	9.8383	239.6287	15.4799	0.7565	0.4322	0.5881	0.5
gbr	Gradient Boosting Regressor	16.485	461.3281	21.4785	0.5313	0.6767	1.8778	0.32
ridge	Ridge Regression	21.8667	786.0422	28.0364	0.2014	0.7792	2.5282	0.02
lr	Linear Regression	21.8722	786.4846	28.0443	0.201	0.7788	2.5249	0.01
lasso	Lasso Regression	23.5831	903.7375	30.0622	0.0818	0.8221	2.8236	0.01
svm	Support Vector Regression	22.3538	1057.1517	32.5139	-0.074	0.8704	3.2483	0.86
