index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	11.4234	266.0149	16.31	0.7297	0.5124	1.0831	0.6
et	Extra Trees Regressor	11.0022	277.3791	16.6547	0.7182	0.515	0.9579	0.49
lightgbm	Light Gradient Boosting Machine	12.11	282.5342	16.8088	0.713	0.5554	1.4557	0.15
gbr	Gradient Boosting Regressor	16.6833	502.8439	22.4242	0.4891	0.7047	1.9734	0.38
ridge	Ridge Regression	22.1789	810.1574	28.4633	0.1769	0.7868	2.5659	0.01
lr	Linear Regression	22.1725	811.0192	28.4784	0.176	0.7867	2.5689	0.01
lasso	Lasso Regression	23.6163	913.1817	30.2189	0.0722	0.8224	2.7926	0.01
svm	Support Vector Regression	22.0861	1036.8495	32.2001	-0.0534	0.8668	3.2076	0.79
