index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.3572	293.3451	17.1273	0.7115	0.5222	0.7062	0.45
lightgbm	Light Gradient Boosting Machine	13.007	342.2132	18.499	0.6635	0.5581	0.7811	0.18
rf	Random Forest Regressor	12.5985	351.8465	18.7576	0.654	0.5378	0.7346	0.55
gbr	Gradient Boosting Regressor	16.9133	520.0292	22.8041	0.4886	0.6609	1.1578	0.32
ridge	Ridge Regression	23.3267	860.8886	29.3409	0.1534	0.7552	1.4959	0.01
lr	Linear Regression	23.3371	861.3632	29.349	0.153	0.7551	1.4959	0.0
lasso	Lasso Regression	24.4425	928.804	30.4763	0.0867	0.7737	1.5397	0.01
svm	Support Vector Regression	23.2382	1056.5629	32.5048	-0.039	0.8249	1.798	0.53
