index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.7744	190.0433	13.7856	0.8131	0.4163	0.4597	0.51
rf	Random Forest Regressor	10.9426	271.7486	16.4848	0.7328	0.4692	0.6109	0.61
lightgbm	Light Gradient Boosting Machine	11.8308	300.1606	17.3251	0.7048	0.5092	0.6871	0.17
gbr	Gradient Boosting Regressor	15.6842	445.9493	21.1175	0.5615	0.6218	1.0352	0.45
ridge	Ridge Regression	19.3809	637.2946	25.2447	0.3733	0.6954	1.2194	0.01
svm	Support Vector Regression	20.57	831.2675	28.8317	0.1826	0.7753	1.6014	1.19
lasso	Lasso Regression	23.7381	872.8777	29.5445	0.1416	0.7602	1.5008	0.01
lr	Linear Regression	549.641	12671080.0	3559.646	-12459.1925	1.1797	8.8679	0.01
