index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.56	180.6044	13.4389	0.8224	0.4038	0.4202	0.51
rf	Random Forest Regressor	9.0928	205.0954	14.3212	0.7983	0.4175	0.4584	0.59
lightgbm	Light Gradient Boosting Machine	10.3296	229.2927	15.1424	0.7745	0.4648	0.5593	0.16
gbr	Gradient Boosting Regressor	15.649	453.6958	21.3001	0.5539	0.6317	1.0542	0.42
ridge	Ridge Regression	20.7031	726.4388	26.9525	0.2857	0.7074	1.3541	0.01
lr	Linear Regression	20.766	730.0589	27.0196	0.2821	0.7067	1.3529	0.01
svm	Support Vector Regression	20.2735	821.9708	28.67	0.1917	0.7692	1.5787	1.18
lasso	Lasso Regression	24.0713	902.0049	30.0334	0.113	0.7684	1.5309	0.01
