index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	9.7337	219.0946	14.8018	0.7846	0.4465	0.5162	0.45
rf	Random Forest Regressor	11.1546	286.8323	16.9361	0.7179	0.4979	0.6467	0.56
lightgbm	Light Gradient Boosting Machine	11.462	292.0483	17.0894	0.7128	0.5043	0.6221	0.16
gbr	Gradient Boosting Regressor	15.8369	457.1342	21.3807	0.5505	0.627	1.0137	0.34
ridge	Ridge Regression	22.4171	822.225	28.6745	0.1915	0.735	1.4249	0.01
lr	Linear Regression	22.4213	822.5432	28.68	0.1911	0.735	1.4247	0.0
lasso	Lasso Regression	23.7341	900.0173	30.0003	0.115	0.7576	1.475	0.01
svm	Support Vector Regression	23.1877	1033.5444	32.1488	-0.0163	0.821	1.7743	0.55
