index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.5851	189.4046	13.7624	0.8137	0.3892	0.3775	0.49
rf	Random Forest Regressor	9.5149	226.9504	15.0649	0.7768	0.4267	0.4831	0.59
lightgbm	Light Gradient Boosting Machine	11.0099	259.2206	16.1003	0.7451	0.4751	0.5877	0.18
gbr	Gradient Boosting Regressor	15.5022	441.862	21.0205	0.5655	0.6256	1.0318	0.39
ridge	Ridge Regression	19.6053	654.7008	25.5871	0.3562	0.6975	1.2259	0.02
lr	Linear Regression	19.706	661.2415	25.7146	0.3498	0.6927	1.22	0.04
lasso	Lasso Regression	23.8255	889.4695	29.824	0.1253	0.7624	1.51	0.01
svm	Support Vector Regression	23.3609	1059.3834	32.5482	-0.0418	0.8219	1.7746	1.2
