index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.6263	182.6194	13.5137	0.8204	0.4113	0.4498	0.45
rf	Random Forest Regressor	9.2266	207.3993	14.4014	0.7961	0.4226	0.4741	0.55
lightgbm	Light Gradient Boosting Machine	10.3155	233.6289	15.2849	0.7703	0.4696	0.5558	0.16
gbr	Gradient Boosting Regressor	15.4222	444.9694	21.0943	0.5624	0.6252	1.0281	0.32
ridge	Ridge Regression	22.5919	827.6581	28.769	0.1861	0.7361	1.4426	0.01
lr	Linear Regression	22.6071	828.8194	28.7892	0.185	0.736	1.4419	0.01
svm	Support Vector Regression	20.6354	844.536	29.0609	0.1695	0.7763	1.5984	0.75
lasso	Lasso Regression	24.3142	916.49	30.2736	0.0988	0.7713	1.5373	0.01
