index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.9531	199.6446	14.1296	0.8037	0.412	0.4275	0.48
rf	Random Forest Regressor	9.484	224.6223	14.9874	0.7791	0.4226	0.4677	0.55
lightgbm	Light Gradient Boosting Machine	10.4459	235.4926	15.3458	0.7684	0.4652	0.5591	0.15
gbr	Gradient Boosting Regressor	15.1555	431.4072	20.7703	0.5758	0.6158	0.987	0.36
ridge	Ridge Regression	21.0442	748.762	27.3635	0.2637	0.7097	1.3478	0.02
lr	Linear Regression	21.0838	758.5493	27.5418	0.2541	0.7109	1.3461	0.03
lasso	Lasso Regression	23.7867	902.2854	30.0381	0.1127	0.7604	1.4987	0.01
svm	Support Vector Regression	23.5148	1063.0924	32.6051	-0.0454	0.8241	1.787	0.89
