index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	10.4354	254.5061	15.9532	0.7497	0.4554	0.5485	0.59
et	Extra Trees Regressor	10.0405	257.4322	16.0447	0.7469	0.4464	0.4879	0.49
lightgbm	Light Gradient Boosting Machine	11.6107	287.9691	16.9697	0.7168	0.5045	0.6365	0.17
gbr	Gradient Boosting Regressor	16.1841	487.6659	22.0832	0.5205	0.6451	1.0907	0.32
ridge	Ridge Regression	21.4138	761.8746	27.6021	0.2508	0.717	1.359	0.01
lr	Linear Regression	21.4511	771.0366	27.7675	0.2418	0.7175	1.3566	0.01
lasso	Lasso Regression	24.4116	928.5202	30.4716	0.0869	0.7738	1.5474	0.01
svm	Support Vector Regression	23.2043	1054.9894	32.4806	-0.0374	0.8205	1.7632	0.85
