index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.8152	186.7368	13.6652	0.8164	0.4142	0.4385	0.47
rf	Random Forest Regressor	10.6675	256.3068	16.0096	0.748	0.4739	0.5997	0.59
lightgbm	Light Gradient Boosting Machine	11.7256	277.6528	16.6629	0.727	0.4863	0.6155	0.17
gbr	Gradient Boosting Regressor	15.899	452.1622	21.2641	0.5554	0.6239	1.0181	0.41
ridge	Ridge Regression	21.0536	734.3176	27.0983	0.2779	0.7162	1.3064	0.02
lr	Linear Regression	21.1079	735.4158	27.1186	0.2768	0.7145	1.3021	0.01
lasso	Lasso Regression	23.5982	883.3784	29.7217	0.1313	0.7546	1.4782	0.01
svm	Support Vector Regression	23.5015	1047.3868	32.3634	-0.03	0.8231	1.7811	0.85
