index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.2492	172.0471	13.1167	0.8308	0.3893	0.3972	0.72
lightgbm	Light Gradient Boosting Machine	11.7946	289.5407	17.0159	0.7153	0.509	0.6741	0.19
rf	Random Forest Regressor	11.0335	297.1845	17.239	0.7078	0.4835	0.5948	0.76
gbr	Gradient Boosting Regressor	15.6345	431.1148	20.7633	0.5761	0.6221	1.0168	0.69
ridge	Ridge Regression	17.7637	556.0596	23.5809	0.4532	0.6444	1.0535	0.02
svm	Support Vector Regression	20.2985	812.0997	28.4974	0.2014	0.7716	1.5895	2.47
lasso	Lasso Regression	23.6468	871.8745	29.5275	0.1426	0.7615	1.5095	0.01
lr	Linear Regression	75.8557	160057.0469	400.0713	-156.3932	0.8226	3.2758	0.03
