index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	10.0716	230.682	15.1882	0.7732	0.451	0.5358	0.64
et	Extra Trees Regressor	9.6354	234.768	15.3221	0.7691	0.4566	0.5437	0.52
lightgbm	Light Gradient Boosting Machine	11.6841	289.7514	17.0221	0.7151	0.5059	0.6447	0.39
gbr	Gradient Boosting Regressor	16.3281	483.7336	21.9939	0.5243	0.6458	1.0879	0.32
ridge	Ridge Regression	23.2618	858.9108	29.3072	0.1554	0.7527	1.4929	0.02
lr	Linear Regression	23.2572	859.2245	29.3125	0.1551	0.7524	1.4916	0.01
svm	Support Vector Regression	21.2692	896.9307	29.9488	0.118	0.7918	1.6622	0.85
lasso	Lasso Regression	24.9127	950.9769	30.8379	0.0649	0.7831	1.5744	0.01
