index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.8654	196.5161	14.0184	0.8068	0.4088	0.413	0.48
rf	Random Forest Regressor	9.5261	230.4135	15.1794	0.7734	0.4255	0.4687	0.56
lightgbm	Light Gradient Boosting Machine	10.6107	248.6794	15.7696	0.7555	0.4747	0.5708	0.2
gbr	Gradient Boosting Regressor	15.3415	441.309	21.0074	0.566	0.6201	1.0032	0.36
ridge	Ridge Regression	21.0887	750.8264	27.4012	0.2617	0.7098	1.3494	0.0
svm	Support Vector Regression	20.2687	815.2765	28.553	0.1983	0.7663	1.5649	0.9
lasso	Lasso Regression	24.0858	901.5775	30.0263	0.1134	0.7653	1.5158	0.01
lr	Linear Regression	8984.3389	4192467200.0	64749.2656	-4122689.5881	1.6674	131.5934	0.01
