index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	10.0607	254.4794	15.9524	0.7498	0.4457	0.488	0.47
rf	Random Forest Regressor	10.4741	258.3545	16.0734	0.7459	0.4554	0.5412	0.57
lightgbm	Light Gradient Boosting Machine	11.4907	284.6498	16.8716	0.7201	0.4977	0.6186	0.21
gbr	Gradient Boosting Regressor	16.3116	495.3107	22.2556	0.5129	0.6464	1.0927	0.31
ridge	Ridge Regression	21.4517	763.3342	27.6285	0.2494	0.717	1.3602	0.03
svm	Support Vector Regression	20.8981	865.4192	29.418	0.149	0.7834	1.6324	0.88
lasso	Lasso Regression	24.5709	923.0448	30.3817	0.0923	0.7745	1.5496	0.01
lr	Linear Regression	897.3994	40672224.0	6377.478	-39994.3039	1.243	12.0879	0.01
