index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.4487	299.9882	17.3202	0.705	0.5207	0.6962	0.46
lightgbm	Light Gradient Boosting Machine	12.9795	349.9973	18.7082	0.6558	0.5575	0.771	0.18
rf	Random Forest Regressor	12.5897	350.0779	18.7104	0.6557	0.535	0.7311	0.56
gbr	Gradient Boosting Regressor	16.9121	519.9782	22.803	0.4887	0.6609	1.1578	0.31
ridge	Ridge Regression	23.3273	860.9037	29.3412	0.1534	0.7552	1.4959	0.01
lr	Linear Regression	23.3374	861.347	29.3487	0.153	0.7551	1.4958	0.0
svm	Support Vector Regression	21.4522	896.4599	29.9409	0.1185	0.79	1.6499	0.54
lasso	Lasso Regression	24.8109	942.3809	30.6982	0.0733	0.7791	1.5554	0.01
