index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.4476	181.3175	13.4654	0.8217	0.3644	0.3447	0.63
rf	Random Forest Regressor	9.2576	217.9209	14.7621	0.7857	0.41	0.4514	0.64
lightgbm	Light Gradient Boosting Machine	10.7645	248.1238	15.7519	0.756	0.4647	0.5558	0.15
gbr	Gradient Boosting Regressor	15.1759	420.3755	20.5031	0.5866	0.6155	0.9845	0.51
ridge	Ridge Regression	17.9751	570.9082	23.8937	0.4386	0.649	1.0643	0.01
svm	Support Vector Regression	20.2106	803.8803	28.3528	0.2095	0.7699	1.5805	1.84
lasso	Lasso Regression	23.7752	879.3882	29.6545	0.1352	0.7623	1.514	0.01
lr	Linear Regression	3273.7759	405897888.0	20146.9082	-399141.4189	1.5315	69.1091	0.02
