index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.1875	179.1774	13.3857	0.8238	0.4041	0.4231	0.46
rf	Random Forest Regressor	9.0631	204.3182	14.294	0.7991	0.4186	0.4712	0.59
lightgbm	Light Gradient Boosting Machine	10.3731	242.8824	15.5847	0.7612	0.4721	0.5842	0.16
gbr	Gradient Boosting Regressor	15.188	428.0059	20.6883	0.5791	0.6191	1.0189	0.4
ridge	Ridge Regression	20.6678	718.2614	26.8004	0.2937	0.7103	1.2976	0.01
lr	Linear Regression	20.6917	718.5372	26.8055	0.2934	0.7096	1.2926	0.01
svm	Support Vector Regression	20.3605	822.8391	28.6852	0.1909	0.7732	1.5851	1.19
lasso	Lasso Regression	24.0326	897.4158	29.9569	0.1175	0.7664	1.5239	0.01
