index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.9405	196.8773	14.0313	0.8064	0.4068	0.4098	0.49
rf	Random Forest Regressor	9.5241	232.2296	15.2391	0.7716	0.428	0.4739	0.58
lightgbm	Light Gradient Boosting Machine	10.6509	244.9966	15.6524	0.7591	0.4645	0.5473	0.17
gbr	Gradient Boosting Regressor	15.3432	441.552	21.0131	0.5658	0.6202	1.0034	0.34
ridge	Ridge Regression	21.0889	750.8752	27.4021	0.2616	0.7098	1.3493	0.02
lr	Linear Regression	21.1285	760.7052	27.5809	0.252	0.7109	1.3478	0.01
lasso	Lasso Regression	23.8397	903.7571	30.0626	0.1113	0.7608	1.4994	0.01
svm	Support Vector Regression	23.5523	1066.9183	32.6637	-0.0492	0.8249	1.7911	0.89
