index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	8.3868	193.8445	13.9228	0.8094	0.4162	0.443	0.45
rf	Random Forest Regressor	9.2373	215.0835	14.6657	0.7885	0.4242	0.4748	0.57
lightgbm	Light Gradient Boosting Machine	10.7718	254.9311	15.9666	0.7493	0.4745	0.5896	0.2
gbr	Gradient Boosting Regressor	15.4457	441.0791	21.0019	0.5663	0.623	1.0318	0.37
lr	Linear Regression	20.7642	724.6531	26.9194	0.2874	0.7164	1.3199	0.04
ridge	Ridge Regression	20.7932	725.3522	26.9324	0.2867	0.7165	1.3242	0.01
svm	Support Vector Regression	20.7302	855.8828	29.2555	0.1584	0.7835	1.6292	1.14
lasso	Lasso Regression	24.1731	901.601	30.0267	0.1134	0.7685	1.5266	0.01
