index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	15.2134	468.1845	21.6188	0.5204	0.596	1.1901	1.52
et	Extra Trees Regressor	15.1172	517.97	22.7458	0.4698	0.6138	1.0726	1.919
lightgbm	Light Gradient Boosting Machine	17.6208	542.0128	23.2739	0.4449	0.6681	1.5474	0.051
gbr	Gradient Boosting Regressor	21.0942	693.7558	26.3366	0.2895	0.76	2.1787	0.382
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
