index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.5626	323.9791	17.9747	0.6691	0.4937	0.7051	3.759
rf	Random Forest Regressor	12.8978	344.3405	18.5331	0.6485	0.5298	0.9259	8.543
lightgbm	Light Gradient Boosting Machine	14.232	386.0788	19.6361	0.606	0.565	1.0179	0.311
gbr	Gradient Boosting Regressor	18.6136	562.2093	23.7046	0.4268	0.692	1.6852	2.094
dummy	Dummy Regressor	25.9814	982.5307	31.3426	-0.0015	0.8676	3.9653	0.015
