index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	16.2289	549.7856	23.4246	0.4651	0.6156	1.6843	1.375
et	Extra Trees Regressor	16.3352	608.6472	24.6494	0.4073	0.6312	1.5383	1.491
lightgbm	Light Gradient Boosting Machine	18.7019	626.0526	25.0025	0.3917	0.6814	2.0863	0.053
gbr	Gradient Boosting Regressor	21.9761	774.8167	27.8243	0.247	0.775	3.0351	0.346
dummy	Dummy Regressor	25.9108	1031.3797	32.1	-0.0016	0.857	4.4479	0.015
