index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	13.1152	355.6192	18.8328	0.6357	0.5373	0.9144	11.541
et	Extra Trees Regressor	12.231	358.5344	18.893	0.6327	0.5144	0.7577	7.669
lightgbm	Light Gradient Boosting Machine	14.2536	380.5046	19.4945	0.6104	0.5722	1.0394	0.448
gbr	Gradient Boosting Regressor	18.9825	574.7107	23.9684	0.4117	0.706	1.6688	2.358
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.017
