index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.8733	332.681	18.2147	0.659	0.5152	0.7749	4.629
rf	Random Forest Regressor	13.2132	353.2788	18.78	0.638	0.5471	0.9828	9.251
lightgbm	Light Gradient Boosting Machine	14.3553	386.229	19.6392	0.6044	0.5746	1.0971	0.377
gbr	Gradient Boosting Regressor	18.7593	574.8143	23.9707	0.4114	0.7042	1.731	2.557
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
