index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.9058	402.0501	20.028	0.609	0.5264	1.0609	1.61
et	Extra Trees Regressor	12.666	437.0283	20.8855	0.5746	0.5457	0.8746	2.141
lightgbm	Light Gradient Boosting Machine	15.8561	484.9665	22.0042	0.5292	0.6149	1.44	0.056
gbr	Gradient Boosting Regressor	20.366	688.2411	26.2163	0.3319	0.7374	2.2997	0.365
dummy	Dummy Regressor	25.9108	1031.3797	32.1	-0.0016	0.857	4.4479	0.016
