index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	15.783	501.7682	22.3799	0.4858	0.6066	1.1706	1.331
lightgbm	Light Gradient Boosting Machine	17.5229	538.8818	23.2039	0.4479	0.6657	1.5078	0.048
et	Extra Trees Regressor	16.7196	604.0993	24.5487	0.3814	0.6541	1.1766	1.737
gbr	Gradient Boosting Regressor	20.9611	688.8426	26.2426	0.2945	0.7582	2.1619	0.336
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.015
