index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.7103	338.4349	18.3666	0.6544	0.4968	0.6954	0.74
rf	Random Forest Regressor	12.7399	340.6317	18.4434	0.6525	0.5198	0.8808	0.802
lightgbm	Light Gradient Boosting Machine	15.052	415.7561	20.3763	0.5759	0.5971	1.1477	0.052
gbr	Gradient Boosting Regressor	19.5582	610.0876	24.6945	0.3782	0.7209	1.7779	0.233
dummy	Dummy Regressor	25.9954	983.157	31.3513	-0.0016	0.8671	3.9684	0.015
