index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.217	328.7325	18.1052	0.663	0.5127	0.7913	0.945
et	Extra Trees Regressor	11.8293	359.5553	18.9056	0.6315	0.5127	0.6633	1.19
lightgbm	Light Gradient Boosting Machine	15.3352	427.0257	20.6557	0.5625	0.6144	1.1732	0.048
gbr	Gradient Boosting Regressor	20.1471	638.9858	25.2754	0.3455	0.7427	1.9378	0.245
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.015
