index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.1461	327.3653	18.0654	0.6645	0.5107	0.8233	1.576
et	Extra Trees Regressor	11.7997	362.7706	18.9914	0.6282	0.5127	0.6745	2.001
lightgbm	Light Gradient Boosting Machine	15.3814	427.4031	20.662	0.5621	0.6123	1.1864	0.051
gbr	Gradient Boosting Regressor	20.0971	633.5952	25.1688	0.3511	0.7447	2.044	0.347
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.015
