index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	13.1615	403.7038	20.074	0.6118	0.5359	1.1994	0.633
et	Extra Trees Regressor	13.4259	471.6811	21.6965	0.5459	0.5705	1.1315	0.541
lightgbm	Light Gradient Boosting Machine	16.3355	504.0524	22.4411	0.5158	0.6366	1.6393	0.047
gbr	Gradient Boosting Regressor	20.8766	726.2824	26.9318	0.3033	0.7571	2.424	0.174
dummy	Dummy Regressor	26.1206	1043.2241	32.2827	-0.001	0.8693	4.4432	0.015
