index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	12.197	347.9011	18.6257	0.6436	0.5233	0.8089	6.4
rf	Random Forest Regressor	13.7047	373.572	19.3121	0.6172	0.5575	1.0222	12.537
lightgbm	Light Gradient Boosting Machine	14.4555	393.4184	19.8244	0.5969	0.5783	1.0135	0.5
gbr	Gradient Boosting Regressor	18.7504	568.1546	23.8327	0.4182	0.704	1.6956	3.21
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.015
