index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	13.2913	359.1088	18.927	0.6322	0.54	0.9694	10.016
et	Extra Trees Regressor	12.4183	362.489	18.9924	0.6285	0.5198	0.7513	6.58
lightgbm	Light Gradient Boosting Machine	14.3635	385.4435	19.6179	0.6053	0.5702	0.9931	0.402
gbr	Gradient Boosting Regressor	18.8727	572.7519	23.9279	0.4136	0.6991	1.617	2.141
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
