index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	15.7535	524.6489	22.8833	0.49	0.6013	1.5576	2.071
et	Extra Trees Regressor	15.6636	561.7176	23.6746	0.4538	0.6109	1.3423	2.439
lightgbm	Light Gradient Boosting Machine	18.2508	608.7957	24.6613	0.4083	0.6715	1.9599	0.06
gbr	Gradient Boosting Regressor	21.1641	733.731	27.0747	0.2872	0.7451	2.4944	0.441
dummy	Dummy Regressor	25.9108	1031.3797	32.1	-0.0016	0.857	4.4479	0.016
