index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.8276	341.2935	18.4394	0.6501	0.5094	0.7241	7.564
rf	Random Forest Regressor	12.9515	349.4316	18.6737	0.642	0.5368	0.9866	9.321
lightgbm	Light Gradient Boosting Machine	14.3862	384.1784	19.5818	0.6066	0.5745	1.0593	0.345
gbr	Gradient Boosting Regressor	18.9813	580.0118	24.0798	0.4061	0.7092	1.7664	1.876
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
