index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.4328	330.049	18.1549	0.6619	0.5231	0.8489	1.143
et	Extra Trees Regressor	11.6612	336.0786	18.3101	0.6556	0.503	0.6891	1.193
lightgbm	Light Gradient Boosting Machine	15.0829	418.6128	20.4495	0.5712	0.6041	1.1446	0.055
gbr	Gradient Boosting Regressor	19.9911	631.6747	25.1289	0.3531	0.7291	1.762	0.303
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.015
