index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.5336	324.0725	17.9673	0.6684	0.4923	0.6934	3.697
rf	Random Forest Regressor	12.607	333.5559	18.241	0.6589	0.5157	0.8852	6.765
lightgbm	Light Gradient Boosting Machine	14.0712	372.421	19.2822	0.6193	0.5566	1.0046	0.267
gbr	Gradient Boosting Regressor	18.4624	550.354	23.4541	0.4379	0.6855	1.6297	1.386
dummy	Dummy Regressor	25.9574	981.0064	31.3179	-0.0015	0.8669	3.9648	0.015
