index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.5348	379.9037	19.4676	0.6311	0.5215	0.9925	2.155
et	Extra Trees Regressor	12.2909	419.2991	20.4526	0.5925	0.5408	0.8682	2.814
lightgbm	Light Gradient Boosting Machine	15.7846	473.1711	21.7415	0.5408	0.6233	1.4295	0.074
gbr	Gradient Boosting Regressor	20.4701	691.0234	26.2738	0.3298	0.7498	2.322	0.546
dummy	Dummy Regressor	25.9732	1032.2711	32.1119	-0.0007	0.8655	4.3553	0.017
