index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.599	341.3154	18.4553	0.6523	0.5237	0.839	0.599
et	Extra Trees Regressor	12.6023	392.3496	19.7805	0.6005	0.5336	0.8053	0.694
lightgbm	Light Gradient Boosting Machine	15.567	438.0402	20.9234	0.5543	0.6188	1.2459	0.044
gbr	Gradient Boosting Regressor	20.2031	645.6586	25.4073	0.3435	0.7464	1.9927	0.158
dummy	Dummy Regressor	26.0347	985.7111	31.3933	-0.0019	0.8688	3.8905	0.014
