index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	16.1727	547.5631	23.387	0.4715	0.6189	1.5462	0.681
lightgbm	Light Gradient Boosting Machine	18.2553	600.4138	24.4946	0.4215	0.6671	1.9166	0.038
et	Extra Trees Regressor	16.1699	600.0288	24.4835	0.4209	0.6427	1.4951	0.514
gbr	Gradient Boosting Regressor	21.4634	753.1104	27.4304	0.2754	0.7511	2.4387	0.206
dummy	Dummy Regressor	26.0581	1041.3221	32.2505	-0.0009	0.8683	4.4484	0.015
