index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.906	397.5768	19.9161	0.6135	0.5282	1.0291	1.101
et	Extra Trees Regressor	12.7502	438.5841	20.9223	0.5735	0.5471	0.854	1.32
lightgbm	Light Gradient Boosting Machine	15.8796	485.3447	22.0113	0.5288	0.6156	1.4362	0.057
gbr	Gradient Boosting Regressor	20.401	693.212	26.3093	0.3271	0.7343	2.171	0.246
dummy	Dummy Regressor	25.9108	1031.3797	32.1	-0.0016	0.857	4.4479	0.015
