index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	16.1778	546.693	23.3675	0.4686	0.6135	1.5124	0.583
lightgbm	Light Gradient Boosting Machine	18.0316	587.9673	24.2352	0.4292	0.6741	1.8686	0.047
et	Extra Trees Regressor	16.6328	610.5447	24.6964	0.4065	0.6441	1.3759	0.595
gbr	Gradient Boosting Regressor	21.6423	769.0189	27.7111	0.2546	0.7641	2.4116	0.211
dummy	Dummy Regressor	25.9732	1032.2711	32.1119	-0.0007	0.8655	4.3553	0.015
