index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.6324	324.2983	17.9864	0.6677	0.5041	0.7113	5.107
rf	Random Forest Regressor	13.0347	349.8638	18.6883	0.6416	0.54	0.8996	11.286
lightgbm	Light Gradient Boosting Machine	14.2345	380.3711	19.4886	0.6103	0.5739	1.0257	0.4
gbr	Gradient Boosting Regressor	18.5137	561.0244	23.6827	0.4254	0.6869	1.5575	2.876
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
