index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.4391	339.894	18.41	0.6518	0.5153	0.8138	1.585
et	Extra Trees Regressor	12.0649	372.9561	19.263	0.6178	0.5181	0.6786	1.989
lightgbm	Light Gradient Boosting Machine	15.3641	427.2825	20.6592	0.5623	0.6117	1.1903	0.052
gbr	Gradient Boosting Regressor	20.1641	638.0497	25.2559	0.3465	0.743	1.9958	0.363
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
