index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
et	Extra Trees Regressor	11.9597	337.4814	18.3354	0.6541	0.5104	0.7667	4.058
rf	Random Forest Regressor	13.0528	348.1743	18.6356	0.6433	0.539	0.9573	6.934
lightgbm	Light Gradient Boosting Machine	14.3684	385.818	19.6249	0.6049	0.5746	1.0376	0.301
gbr	Gradient Boosting Regressor	19.0263	586.4466	24.2132	0.3995	0.7039	1.6468	1.651
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.016
