index	Model	MAE	MSE	RMSE	R2	RMSLE	MAPE	TT (Sec)
rf	Random Forest Regressor	12.822	350.878	18.7119	0.6403	0.5339	0.8931	0.719
et	Extra Trees Regressor	12.811	400.1539	19.97	0.59	0.5436	0.8176	0.915
lightgbm	Light Gradient Boosting Machine	15.6452	440.8254	20.9866	0.5485	0.6238	1.2817	0.046
gbr	Gradient Boosting Regressor	20.4226	658.6723	25.6623	0.3254	0.7469	2.0087	0.201
dummy	Dummy Regressor	25.8922	978.2491	31.2738	-0.0014	0.8639	3.8338	0.014
